,0,1,2,3,4,5,6,7,8,9,10,11
369,16549,Don't Look Under the Bed,1999,7+,6.9,,0,0,0,1,Kenneth Johnson,100.0
370,16550,I'll Be Home for Christmas,1998,all,5.5,23%,0,0,0,1,Arlene Sanford,86.0
371,16551,Invisible Sister,2015,all,6.1,,0,0,0,1,Paul Hoen,80.0
372,16552,Confessions of a Teenage Drama Queen,2004,7+,4.6,14%,0,0,0,1,Sara Sugarman,89.0
373,16553,The Shaggy D.A.,1976,all,5.9,50%,0,0,0,1,Robert Stevenson,91.0
374,16554,Minutemen,2008,all,5.8,,0,0,0,1,Lev L. Spiro,98.0
375,16555,Shipwrecked,1990,7+,6.7,,0,0,0,1,Nils Gaup,92.0
376,16556,Into the Okavango,2018,7+,7.7,,0,0,0,1,Neil Gelinas,88.0
377,16557,Winnie the Pooh: Springtime with Roo,2004,all,6.5,,0,0,0,1,"Saul Blinkoff,Elliot M. Bour",65.0
378,16558,12 Dates of Christmas,2011,7+,6.3,,0,0,0,1,James Hayman,90.0
379,16559,Cow Belles,2006,all,5.2,,0,0,0,1,Francine McDougall,90.0
380,16560,The Brave Little Toaster to the Rescue,1997,all,6.3,40%,0,0,0,1,"Robert C. Ramirez,Patrick A. Ventura",74.0
381,16561,Blank Check,1994,7+,5.3,9%,0,0,0,1,Rupert Wainwright,93.0
382,16562,Cinderella II: Dreams Come True,2002,all,5.0,11%,0,0,0,1,John Kafka,73.0
383,16563,The Thirteenth Year,1999,all,6.0,,0,0,0,1,Duwayne Dunham,95.0
384,16564,Phineas and Ferb: Star Wars,2014,all,8.2,,0,0,0,1,"Robert Hughes,Sue Perrotto",51.0
385,16565,Belle's Magical World,1998,all,5.4,17%,0,0,0,1,"Bob Kline,Cullen Blaine,Dale Case,Daniel de la Vega,Barbara Dourmaskin-Case,Rick Leon,Burt Medall,Mitch Rochon",92.0
386,16566,Davy Crockett and the River Pirates,1956,all,6.8,,0,0,0,1,Norman Foster,81.0
387,16567,The Suite Life Movie,2011,all,5.3,,0,0,0,1,Sean McNamara,79.0
388,16568,Lamp Life,2020,,6.7,,0,0,0,1,Valerie LaPointe,7.0
389,16569,Tarzan & Jane,2002,all,5.4,17%,0,0,0,1,"Steve Loter,Victor Cook,Steve Loter,Don MacKinnon,Lisa Schaffer",75.0
390,16570,Bad Hair Day,2015,all,6.0,,0,0,0,1,Erik Canuel,87.0
391,16571,Operation Dumbo Drop,1995,7+,5.1,31%,0,0,0,1,Simon Wincer,107.0
392,16572,The Story of Robin Hood and His Merrie Men,1952,7+,6.7,,0,0,0,1,Ken Annakin,84.0
393,16573,Read It and Weep,2006,all,5.5,,0,0,0,1,Paul Hoen,84.0
394,16574,The Living Desert,1953,all,7.5,,0,0,0,1,James Algar,69.0
395,16575,Herbie Goes Bananas,1980,all,5.0,40%,0,0,0,1,Vincent McEveety,100.0
396,16576,Mr. Boogedy,1986,all,7.3,,0,0,0,1,Allison Pregler,21.0
397,16577,Double Teamed,2002,all,6.1,,0,0,0,1,Duwayne Dunham,120.0
398,16578,The Brave Little Toaster Goes to Mars,1998,all,5.7,40%,0,0,0,1,"Robert C. Ramirez,Patrick A. Ventura",73.0
399,16579,First Kid,1996,7+,5.2,23%,0,0,0,1,David Mickey Evans,101.0
400,16580,The Adventures of Bullwhip Griffin,1967,,6.5,43%,0,0,0,1,James Neilson,108.0
401,16581,The Proud Family Movie,2005,all,5.4,,0,0,0,1,Bruce W. Smith,90.0
402,16582,Phineas and Ferb: Mission Marvel,2013,all,8.3,,0,0,0,1,"Robert Hughes,Sue Perrotto",45.0
403,16583,Go Figure,2005,all,5.7,,0,0,0,1,Francine McDougall,88.0
404,16584,Stuck in the Suburbs,2004,all,5.6,,0,0,0,1,Savage Steve Holland,76.0
405,16585,Ice Age: The Great Egg-Scapade,2016,7+,5.9,,0,0,0,1,"Paul Stodolny,Ricardo Curtis,Steve Martino,Mike Thurmeier",25.0
406,16586,College Road Trip,2008,all,4.3,12%,0,0,0,1,Roger Kumble,83.0
407,16587,Girl vs. Monster,2012,7+,5.5,,0,0,0,1,Stuart Gillard,89.0
408,16588,Going to the Mat,2004,all,6.8,,0,0,0,1,Stuart Gillard,120.0
409,16589,Right on Track,2003,all,6.2,,0,0,0,1,Duwayne Dunham,89.0
410,16590,Life with Mikey,1993,7+,5.6,25%,0,0,0,1,James Lapine,91.0
411,16591,Wendy Wu: Homecoming Warrior,2006,all,5.4,,0,0,0,1,John Laing,91.0
412,16592,"Marvel: 75 Years, From Pulp to Pop!",2014,7+,7.3,,0,0,0,1,Zak Knutson,42.0
413,16593,The Small One,1978,all,7.8,,0,0,0,1,Don Bluth,26.0
414,16594,Phantom of the Megaplex,2000,all,6.5,,0,0,0,1,Blair Treu,89.0
415,16595,The Apple Dumpling Gang Rides Again,1979,all,6.2,,0,0,0,1,Vincent McEveety,88.0
416,16596,Mom's Got a Date with a Vampire,2000,7+,5.9,,0,0,0,1,Steve Boyum,85.0
417,16597,Atlantis: Milo's Return,2003,all,5.1,,0,0,0,1,"Victor Cook,Toby Shelton,Tad Stones",70.0
418,16598,Snowball Express,1972,all,6.5,,0,0,0,1,Norman Tokar,93.0
419,16599,Sacred Planet,2004,all,6.1,58%,0,0,0,1,Jon Long,40.0
420,16600,The Hunchback of Notre Dame II,2002,all,4.7,30%,0,0,0,1,Bradley Raymond,68.0
421,16601,Rip Girls,2000,all,6.2,,0,0,0,1,Joyce Chopra,87.0
422,16602,MARS: Inside SpaceX,2018,7+,7.4,,0,0,0,1,Julia Reagan,46.0
423,16603,Zenon: The Zequel,2001,all,5.9,,0,0,0,1,Manny Coto,100.0
424,16604,Wings of Life,2011,all,7.4,,0,0,0,1,Louie Schwartzberg,81.0
425,16605,Get a Clue,2002,all,5.1,,0,0,0,1,Maggie Greenwald,83.0
426,16606,Hatching Pete,2009,all,5.4,,0,0,0,1,Stuart Gillard,90.0
427,16607,Apollo: Missions to the Moon,2019,,7.7,,0,0,0,1,Tom Jennings,94.0
428,16608,Pixel Perfect,2004,all,5.7,,0,0,0,1,Mark A.Z. Dippé,85.0
429,16609,The Vanishing Prairie,1954,all,7.5,,0,0,0,1,James Algar,71.0
430,16610,Alley Cats Strike,2000,all,6.1,,0,0,0,1,Rod Daniel,103.0
431,16611,Life-Size 2,2018,16+,4.8,40%,0,0,0,1,Steven K. Tsuchida,81.0
432,16612,Johnny Kapahala - Back on Board,2007,,5.5,,0,0,0,1,Eric Bross,90.0
433,16613,Jumping Ship,2001,all,6.2,,0,0,0,1,Michael Lange,93.0
434,16614,The Million Dollar Duck,1971,all,5.9,17%,0,0,0,1,Vincent McEveety,89.0
435,16615,Frenemies,2012,all,5.0,,0,0,0,1,Daisy von Scherler Mayer,87.0
436,16616,Eddie's Million Dollar Cook Off,2003,all,6.0,,0,0,0,1,Paul Hoen,110.0
437,16617,Babes in the Woods,1932,,6.8,,0,0,0,1,Burt Gillett,8.0
438,16618,America's Heart and Soul,2004,7+,5.1,50%,0,0,0,1,Louie Schwartzberg,84.0
439,16619,The Mistle-Tones,2012,7+,6.7,,0,0,0,1,Paul Hoen,90.0
440,16620,A Ring of Endless Light,2002,all,6.1,,0,0,0,1,Greg Beeman,88.0
441,16621,The Other Me,2000,all,6.1,,0,0,0,1,Sotiris Tsafoulias,101.0
442,16622,"Up, Up, and Away",2000,all,5.6,,0,0,0,1,Andy Liotta,80.0
443,16623,Dolphin Reef,2018,all,6.8,,0,0,0,1,"Keith Scholey,Alastair Fothergill",77.0
444,16624,Gus,1976,all,5.9,,0,0,0,1,Vincent McEveety,96.0
445,16625,Almost Angels,1962,,6.7,,0,0,0,1,Steve Previn,93.0
446,16626,Gotta Kick It Up!,2002,all,5.8,,0,0,0,1,Ramón Menéndez,78.0
447,16627,The African Lion,1955,all,7.2,,0,0,0,1,James Algar,75.0
448,16628,Horse Sense,1999,all,6.2,,0,0,0,1,Greg Beeman,92.0
449,16629,Snowglobe,2007,7+,6.0,,0,0,0,1,Ron Lagomarsino,86.0
450,16630,Once Upon A Mattress,2005,7+,6.3,,0,0,0,1,"Ron Field,Dave Powers",90.0
451,16631,Jonas Brothers: The Concert Experience,2009,all,1.6,24%,0,0,0,1,Bruce Hendricks,76.0
452,16632,You Wish!,2003,all,6.1,,0,0,0,1,Paul Hoen,84.0
453,16633,The Country Bears,2002,all,4.1,29%,0,0,0,1,Peter Hastings,88.0
454,16634,A Celebration of the Music from Coco,2020,,7.4,,0,0,0,1,Ron de Moraes,
455,16635,In the Footsteps of Elephant,2020,,7.8,,0,0,0,1,"Vanessa Berlowitz,Tom Stephens",85.0
456,16636,Out of Scale,1951,,7.5,,0,0,0,1,Jack Hannah,7.0
457,16637,Inspector Gadget 2,2003,all,3.4,40%,0,0,0,1,Alex Zamm,89.0
458,16638,Zenon: Z3,2004,all,5.5,,0,0,0,1,Steve Rash,81.0
459,16639,Den Brother,2010,,5.4,,0,0,0,1,Mark L. Taylor,89.0
460,16640,Miracle In Lane 2,2000,all,6.0,,0,0,0,1,Greg Beeman,120.0
461,16641,Three Days,2001,all,7.2,,0,0,0,1,Paul Haggis,133.0
462,16642,Atlantis Rising,2017,,6.6,,0,0,0,1,Simcha Jacobovici,93.0
463,16643,Doug's 1st Movie,1999,all,5.0,26%,0,0,0,1,Maurice Joyce,77.0
464,16644,The Strongest Man in the World,1975,all,6.1,,0,0,0,1,Vincent McEveety,92.0
465,16645,Titanic: 20 Years Later with James Cameron,2017,7+,7.2,,0,0,0,1,Thomas C. Grane,46.0
466,16646,Quints,2000,all,5.7,,0,0,0,1,Bill Corcoran,83.0
467,16647,Breaking2,2017,7+,7.4,,0,0,0,1,Martin Desmond Roe,55.0
468,16648,Life Is Ruff,2005,7+,4.9,,0,0,0,1,Charles Haid,84.0
469,16649,Jungle Cat,1959,7+,7.5,,0,0,0,1,James Algar,69.0
470,16650,Under the Sea: A Descendants Story,2018,,6.0,,0,0,0,1,Hasraf Dulull,10.0
471,16651,Santa Paws 2: The Santa Pups,2012,all,4.9,,0,0,0,1,Robert Vince,88.0
472,16652,Dadnapped,2009,all,4.9,,0,0,0,1,Paul Hoen,84.0
473,16653,Bride of Boogedy,1987,all,7.5,,0,0,0,1,Oz Scott,93.0
474,16654,Into the Grand Canyon,2019,,7.5,,0,0,0,1,Peter McBride,84.0
475,16655,The Ultimate Christmas Present,2000,all,5.9,,0,0,0,1,Greg Beeman,85.0
476,16656,Diving with Dolphins,2020,,7.5,,0,0,0,1,Keith Scholey,79.0
477,16657,A Kid in King Arthur's Court,1995,7+,4.7,5%,0,0,0,1,Michael Gottlieb,89.0
478,16658,Marvel Rising: Chasing Ghosts,2019,,4.6,,0,0,0,1,Alfred Gimeno,22.0
479,16659,Super Buddies,2013,all,4.2,,0,0,0,1,Robert Vince,81.0
480,16660,The Sandlot: Heading Home,2007,7+,5.0,,0,0,0,1,William Dear,96.0
481,16661,Marvel Rising: Heart of Iron,2019,,4.0,,0,0,0,1,"Sol Choi,Alfred Gimeno",44.0
482,16662,The Secret of the Magic Gourd,2007,all,5.1,,0,0,0,1,Frankie Chung,84.0
483,16663,Recess: All Growed Down,2003,all,6.7,,0,0,0,1,"Howy Parkins,Chuck Sheetz",61.0
484,16664,The Scream Team,2002,7+,6.7,,0,0,0,1,Stuart Gillard,100.0
485,16665,Perri,1957,all,6.7,,0,0,0,1,"Paul Kenworthy,Ralph Wright",75.0
486,16666,Penguins: Life on the Edge,2020,,6.9,,0,0,0,1,"Alastair Fothergill,Jeff Wilson",78.0
487,16667,High School Musical: The Musical: The Series: The Special,2019,,7.5,,0,0,0,1,Clayton Cogswell,23.0
488,16668,Buffalo Dreams,2005,all,5.8,,0,0,0,1,David Jackson,89.0
489,16669,Full-Court Miracle,2003,all,5.8,,0,0,0,1,Stuart Gillard,90.0
490,16670,Twas the Night,2001,all,5.4,,0,0,0,1,Nick Castle,84.0
491,16671,George of the Jungle 2,2003,7+,3.3,17%,0,0,0,1,David Grossman,87.0
492,16672,The Plausible Impossible,1956,,7.7,,0,0,0,1,"William Beaudine,Wilfred Jackson",50.0
493,16673,Miracle at Midnight,1998,,7.1,,0,0,0,1,Ken Cameron,90.0
494,16674,Iron Man & Hulk: Heroes United,2013,7+,4.7,,0,0,0,1,"Eric Radomski,Leo Riley",71.0
495,16675,Stepsister from Planet Weird,2000,all,5.9,,0,0,0,1,Steve Boyum,85.0
496,16676,Expedition Mars,2016,,8.0,,0,0,0,1,Mark Davis,88.0
497,16677,That Darn Cat,1997,7+,4.7,13%,0,0,0,1,Robert Stevenson,116.0
498,16678,Those Calloways,1965,7+,6.7,,0,0,0,1,Norman Tokar,131.0
499,16679,The Sign of Zorro,1958,,7.1,,0,0,0,1,"Lewis R. Foster,Norman Foster",91.0
500,16680,Decorating Disney: Holiday Magic,2017,7+,6.9,,0,0,0,1,,42.0
501,16681,Treasure of Matecumbe,1976,all,6.2,,0,0,0,1,Vincent McEveety,117.0
502,16682,The Christmas Star,1986,all,6.4,,0,0,0,1,Alan Shapiro,94.0
503,16683,Stonehenge: Decoded,2008,,6.5,,0,0,0,1,Christopher Spencer,92.0
504,16684,Marvel Rising: Operation Shuri,2019,7+,5.2,,0,0,0,1,"Chris Rutkowski,Eric Radomski",21.0
505,16685,Emil and the Detectives,1964,7+,6.2,,0,0,0,1,Peter Tewksbury,99.0
506,16686,Marvel Rising: Battle of the Bands,2019,,5.0,,0,0,0,1,Chris Rutkowski,22.0
507,16687,Kazaam,1996,7+,3.0,6%,0,0,0,1,Paul Michael Glaser,93.0
508,16688,Marvel Rising: Playing with Fire,2019,7+,5.3,,0,0,0,1,"Sol Choi,Eric Radomski",44.0
509,16689,Nature's Half Acre,1951,,7.2,,0,0,0,1,James Algar,33.0
510,16690,Ready to Run,2000,all,5.3,,0,0,0,1,Duwayne Dunham,96.0
511,16691,You Lucky Dog,1998,all,4.7,,0,0,0,1,Paul Schneider,89.0
512,16692,Water Birds,1952,,6.7,,0,0,0,1,Ben Sharpsteen,30.0
513,16693,The Flood,2018,,8.1,,0,0,0,1,Anthony Woodley,99.0
514,16694,Skyrunners,2009,all,5.0,,0,0,0,1,Ralph Hemecker,92.0
515,16695,The Lost Tomb of Alexander the Great,2019,7+,6.6,,0,0,0,1,Duncan Singh,
516,16696,Drain the Great Lakes,2011,all,6.9,,0,0,0,1,"Wayne Abbott,Crispin Sadler",47.0
517,16697,Disney's Fairy Tale Weddings,2017,,6.8,,0,0,0,1,,63.0
518,16698,Paris to Pittsburgh,2018,,6.9,,0,0,0,1,"Sidney Beaumont,Michael Bonfiglio",77.0
519,16699,A Tale of Two Critters,1977,all,6.5,,0,0,0,1,Jack Speirs,48.0
520,16700,Drain the Titanic,2016,,6.4,,0,0,0,1,Wayne Abbott,46.0
521,16701,Fuzzbucket,1986,all,6.2,,0,0,0,1,Mick Garris,46.0
522,16702,Trail of the Panda,2009,all,6.5,,0,0,0,1,Zhong Yu,87.0
523,16703,Secrets of Christ's Tomb: Explorer Special,2017,,6.4,,0,0,0,1,Robert Strange,46.0
524,16704,"Sammy, the Way-Out Seal",1962,all,6.7,,0,0,0,1,Norman Tokar,89.0
525,16705,Meet the Deedles,1998,7+,4.1,7%,0,0,0,1,Steve Boyum,93.0
526,16706,Justin Morgan Had a Horse,1972,all,6.5,,0,0,0,1,Hollingsworth Morse,91.0
527,16707,The Biscuit Eater,1972,all,5.7,,0,0,0,1,Vincent McEveety,90.0
528,16708,Miracle Landing on the Hudson,2013,,6.7,,0,0,0,1,Simon George,90.0
529,16709,Prowlers of the Everglades,1953,,8.0,,0,0,0,1,James Algar,32.0
530,16710,The Castaway Cowboy,1974,all,5.9,,0,0,0,1,Vincent McEveety,91.0
531,16711,Casebusters,1986,all,5.8,,0,0,0,1,Wes Craven,45.0
532,16712,Mission to the Sun,2018,7+,6.9,,0,0,0,1,Daniel M. Smith,60.0
533,16713,Drain the Bermuda Triangle,2014,,6.4,,0,0,0,1,Jobim Sampson,44.0
534,16714,Drain The Ocean: WWII,2016,7+,7.0,,0,0,0,1,Mike Slee,44.0
535,16715,Hounded,2001,all,5.1,,0,0,0,1,Neal Israel,91.0
536,16716,Yellowstone Cubs,1963,all,6.9,,0,0,0,1,Charles L. Draper,48.0
537,16717,Kingdom of the Blue Whale,2009,,7.3,,0,0,0,1,,94.0
538,16718,Viking Warrior Women,2019,,6.6,,0,0,0,1,"David Bartlett,Sebastian Peiter",51.0
539,16719,Pocahontas,1995,,5.3,55%,0,0,0,1,"Mike Gabriel,Eric Goldberg",81.0
540,16720,Drain Alcatraz,2017,,5.9,,0,0,0,1,Wayne Abbott,47.0
541,16721,The Spaceman and King Arthur,1979,all,5.3,,0,0,0,1,Russ Mayberry,93.0
542,16722,Secrets of Life,1956,all,7.2,,0,0,0,1,James Algar,70.0
543,16723,Hacksaw,1971,7+,6.3,,0,0,0,1,Larry Lansburgh,89.0
544,16724,Can of Worms,1999,7+,5.0,,0,0,0,1,Paul Schneider,90.0
545,16725,My Dog the Thief,1969,,6.1,,0,0,0,1,Robert Stevenson,88.0
546,16726,Richie Rich's Christmas Wish,1998,all,4.1,,0,0,0,1,John Murlowski,84.0
547,16727,The Jungle Book: Mowgli's Story,1998,all,4.2,,0,0,0,1,Nick Marck,77.0
548,16728,How Dogs Got Their Shapes,2016,,6.7,,0,0,0,1,Keith Haskel,
549,16729,Drain The Sunken Pirate City,2017,,6.6,,0,0,0,1,Sophie Elwin-Harris,47.0
550,16730,Bizarre Dinosaurs,2010,,6.8,,0,0,0,1,Jenny Kubo,48.0
551,16731,Earth Live,2017,,5.5,,0,0,0,1,Glenn Weiss,
552,16732,The Boy Who Talked to Badgers,1975,,6.2,,0,0,0,1,Gary Nelson,89.0
553,16733,Sea of Hope: America's Underwater Treasures,2017,,7.3,,0,0,0,1,Robert Nixon,48.0
554,16734,Sultan And The Rock Star,1980,,5.9,,0,0,0,1,Edward M. Abroms,60.0
555,16735,Secrets of the King Cobra,2010,,6.4,,0,0,0,1,,
556,16736,Winged Seduction: Birds of Paradise,2012,,6.5,,0,0,0,1,Molly Hermann,
557,16737,The Bears and I,1974,all,6.2,,0,0,0,1,Bernard McEveety,89.0
558,16738,Whispers: An Elephant's Tale,2000,all,5.0,,0,0,0,1,Dereck Joubert,72.0
559,16739,The Ghosts of Buxley Hall,1980,,6.2,,0,0,0,1,Bruce Bilson,120.0
560,16740,The Poof Point,2001,7+,4.7,,0,0,0,1,Neal Israel,90.0
561,16741,Sharks of Lost Island,2013,,5.7,,0,0,0,1,Neil Gelinas,
562,16742,Man Among Cheetahs,2017,,6.6,,0,0,0,1,Richard Slater-Jones,
563,16743,In Beaver Valley,1950,,,,0,0,0,1,James Algar,32.0
